day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-01-06,-0.130897572359674,1.21427324136588,0.14993743683072513,0.9339047461909277,17.0
2026-01-07,0.05768726727352851,1.184645531701526,-0.30359832102668427,0.9737134510002066,19.0
2026-01-08,-0.13288060729758816,0.9132390817055124,-0.07733663348292204,0.9039702115803022,81.0
2026-01-09,-0.1283743149597915,1.1783066966322162,0.0990447362641234,0.9211325451980101,40.0
2026-01-10,0.7220516959389551,0.9832745848911638,0.48937971486656195,1.1937127076448717,14.0
2026-01-11,-0.3433156335826093,0.951879908226385,0.17976317326567795,0.9259003092859012,8.0
2026-01-12,0.03385800993867,0.6775416787868114,-0.003205698251965012,0.8724295395555339,34.0
2026-01-13,0.11689965057175321,1.1136783569801199,0.09827268476651008,0.8435349053388346,35.0
2026-01-14,-0.09003621111808069,0.8976187146613136,0.03549461779310377,0.9375496425356964,41.0
2026-01-15,-0.06751549627462917,0.9669542298073048,0.001091858302382603,0.9267407755506596,55.0
2026-01-16,0.09649997752146564,0.9685019215392896,-0.11844494659922279,1.040177058239709,30.0
2026-01-17,0.3058014380773206,1.1714696860973157,0.21921788806165246,1.4515637935436563,13.0
2026-01-18,0.024723785150384748,0.9374698239527096,0.0015639693965089445,0.8581879099690649,24.0
2026-01-19,-0.21029508935348326,0.8014791897045528,-0.23732245351315248,0.8208741845423217,31.0
2026-01-20,-0.14766192221074964,1.0153030021006546,0.10020157539508168,0.9758850757729269,46.0
2026-01-21,-0.06730280507899855,0.7094584621424758,0.07243417856102037,0.7220454250445723,20.0
2026-01-22,-0.07296989859029236,0.6410214701856759,-0.43641040428536054,0.8170137009715722,15.0
2026-01-23,0.0032957996138410265,1.0509079804356873,-0.09813796684282357,1.0316948326357012,24.0
2026-01-24,0.17050156110086695,0.6227490106473591,0.00568316248753772,0.6104472996720479,14.0
2026-01-25,-0.6596136499665802,1.336674540034067,0.04124626816557079,1.2066065439198257,6.0
2026-01-26,0.17495179005030484,0.8905205242891181,0.4073406172214936,0.6113279162520848,26.0
2026-01-27,0.06185803880613618,0.8472621817354992,0.27680033471945215,0.8630760734582732,17.0
2026-01-28,0.23612383731151063,0.7557440452036724,-0.05025552860990425,0.8249895028337212,22.0
2026-01-29,-0.29822598539782785,0.5596612314665654,-0.09418061241409548,0.7639485104845577,27.0
2026-01-30,-0.3047379529049184,0.5807240291369226,-0.2832980649661845,0.5465369233339421,9.0
2026-01-31,0.19607884710579837,0.4590384082141512,0.18406846675653862,1.1256744757622534,12.0
2026-02-01,0.6502722608548177,1.5421884001871617,0.4822463510410522,0.7107168258801808,7.0
2026-02-02,0.11349972302814139,0.9273449877009139,0.2091913142388062,0.9257304303673117,15.0
2026-02-03,0.12366199298901584,0.9388385372311411,0.29951059448088574,0.9467327053669188,16.0
2026-02-04,-0.09052595457353749,0.8014586677420481,0.06513457693109687,0.8965511345002168,35.0
2026-02-05,-0.0040188455466373335,0.8228400753053456,-0.15283922930781813,0.8606803133883231,19.0
2026-02-06,-0.24352706202725252,0.9611614874821169,0.04263414722572062,1.1774971968282686,23.0
2026-02-07,0.39114553228326776,0.7279537819725256,0.3436473599790575,0.6582512160860353,5.0
2026-02-08,-0.24856839604544423,0.790331938973871,-0.0774714215396236,0.8447410858503216,17.0
2026-02-09,0.04725593446228178,0.7372668712019803,-0.3676368984801695,0.7313783856070071,23.0
2026-02-10,0.028109447764893086,1.140789612312075,0.4200957578335985,0.8251649451021354,24.0
2026-02-11,-0.05082579709660576,0.7521293521216499,-0.12175875706651201,0.6287266132165817,23.0
2026-02-12,0.04978333339043746,1.0323740429614334,-0.1666609518943311,1.1268934302548064,41.0
2026-02-13,0.18205641641322143,0.880336101248905,0.15384066628069304,0.7835295924316769,38.0
2026-02-14,-0.05152220376267755,1.0914806908260661,-0.17777364951294722,0.7243439622383918,22.0
2026-02-15,-0.2537248012463511,0.6616786367953967,-0.05444265838873129,0.9798110128955503,7.0
2026-02-16,0.1277239869881183,0.6559436671985398,0.07218207589301529,0.9672562063139785,23.0
2026-02-17,0.2512550178686678,0.8401513104162233,-0.35177189295657263,0.883496640916324,20.0
2026-02-18,0.34563918476523825,1.1268955970009413,0.36938933976017124,0.8420889659520419,23.0
2026-02-19,-0.13918252218517904,0.8571316486154162,-0.1677131298644949,1.0640075424616684,44.0
2026-02-20,-0.03351675708879763,0.8383205458666725,-0.1839923139751946,1.0241993192285808,32.0
2026-02-21,0.3765466666645396,0.8448652808076954,0.285114099099876,0.9428124494727927,18.0
2026-02-22,0.06856025535953833,0.6910158274542367,0.12917660440536458,0.7033485230505894,13.0
2026-02-23,0.2166416339343603,0.6104562732849093,-0.09417469570481504,0.7293585695660849,30.0
2026-02-24,-0.17343402581522843,1.1368805186139077,0.038570735145401505,0.7414129281471451,20.0
2026-02-25,0.04258633489344201,1.0186443595008414,-0.046122977742806666,0.9648593647117004,37.0
2026-02-26,-0.06842207670943452,0.8168258823158123,-0.0198541349647516,1.004742684529887,20.0
2026-02-27,0.08532637740168772,0.5833867225916313,0.12936525286693779,1.1062375151043935,20.0
2026-02-28,-0.20693474217287192,0.7919826947016341,-0.028930437767764362,0.8721242241259862,32.0
2026-03-01,-0.006396110268974377,0.5603210181725814,-0.009539624410570218,1.0402517267492162,24.0
2026-03-02,0.4812687172505378,0.9137360439235305,0.13917348532025037,0.9581146173689159,20.0
2026-03-03,-0.006692922115243815,1.129195241214144,-0.08948689569414045,0.849603206661684,38.0
2026-03-04,0.13242136254817632,0.8840183246353343,-0.031215752301007055,1.0203682434347259,26.0
2026-03-05,-0.10285906997797102,0.8082453388902344,-0.3270239861317502,0.7927490903177898,29.0
2026-03-06,-0.05988364366403096,0.9421297602659537,-0.23430120470680907,0.9367700836422707,22.0
2026-03-07,0.06263600086186003,0.9425952729166329,0.13702601103054438,0.9695540597401087,31.0
2026-03-08,0.06276659423315542,0.8745541616878633,0.28629581715925634,0.9255111260334494,35.0
2026-03-09,-0.3748673149671391,0.9002306908276009,0.31936668510510763,0.8729818042877476,14.0
2026-03-10,-0.32202568204723997,1.0630302057610486,0.07915718276464957,1.085284467267987,13.0
2026-03-11,-0.02767966074573915,0.9108991432939982,0.12869976468208136,0.7840264592388501,20.0
2026-03-12,0.14147860218658673,0.9308028284748303,-0.25621077759989164,0.7109111349584583,11.0
2026-03-13,0.12966166319791828,0.9045007258912261,0.305214114662478,1.118975390500161,17.0
2026-03-14,-0.4470219233653075,0.8073362970979645,-0.3288037494057287,0.6599200582864028,9.0
2026-03-15,0.007711971203455649,0.7469333295290245,-0.2119915062514344,0.820254405734132,26.0
2026-03-16,-0.25391022857964385,0.4722651580775017,-0.0546585093363539,0.9887535014656703,11.0
2026-03-17,0.37148649588344446,0.7932032823932742,0.17237538981415523,0.7042249585509334,17.0
2026-03-18,0.29348052620829335,0.8407991958897242,0.40477250782331586,1.0194427089086007,46.0
2026-03-19,-0.08472112616272683,0.9191719976272555,0.08500887172245941,0.8466597984805586,96.0
2026-03-20,-0.320635605106897,0.9058560591096733,-0.15664677901874352,1.0137359214731683,20.0
2026-03-21,0.2334939887540292,1.4816657312072101,0.7008234139920143,1.0423951520158752,5.0
2026-03-22,0.22168816333530744,1.1083531242678044,-0.1314806090869562,0.7808253319566556,9.0
2026-03-23,0.06478724119105488,0.8622980969989661,0.12459591817820928,0.7554131574228338,10.0
2026-03-24,-0.012678521964720427,0.9910030835154346,0.35456034246884527,1.0275167694096794,46.0
2026-03-25,0.3263685371879623,1.3122411578297488,0.30392394723084903,0.9029055015693735,22.0
2026-03-26,0.10179703732239354,0.8638765968568001,0.06746481716088464,0.9300780128631552,17.0
2026-03-27,-0.20177837627921705,0.9451802077456919,0.009675556383952733,1.1962315725205521,8.0
2026-03-28,0.17800492949196564,0.7159896572332779,0.03067773741332617,0.7559124926969869,13.0
2026-03-29,-0.24345338167809594,1.0078532566064966,-0.3367453754525628,1.0437322755600078,4.0
2026-03-30,-0.211851999733545,0.7668750814934815,-0.256676627009694,1.20598980143832,18.0
2026-03-31,-0.29837058800069227,1.050368576038372,-0.2057009815911164,0.6177868033492646,4.0
2026-04-01,0.4064971202198694,1.5489600170239042,0.40520228892595017,1.1250233755237509,7.0
2026-04-02,-0.45638885270198465,1.0,-1.4595154184929473,1.0,1.0
2026-04-03,-0.018518518518518528,1.0,0.11851851851851852,1.0,1.0
